时间戳,币种,任务类型,条件,K线开始时间,K线结束时间,最后价格,波动率,振幅,MA周期,当前MA,连续K线数
2025-05-15 13:44:27,shib,volatility,"shib在1d窗口内波动率为3.52%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.00001225,3.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,snt,volatility,"snt在1d窗口内波动率为40.14%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02720000,40.14,0.00,0,0.00000000,0
2025-05-15 13:44:27,slp,volatility,"slp在1d窗口内波动率为7.46%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00191100,7.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,shib,volatility,"shib在1d窗口内波动率为3.52%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.00001225,3.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,ssv,volatility,"ssv在1d窗口内波动率为11.39%",2025-05-15 13:15:00,2025-05-15 13:29:59,9.61000000,11.39,0.00,0,0.00000000,0
2025-05-15 13:44:27,snt,ma_trend,"snt的MA81趋势向上",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00000000,0.00,0.00,81,0.02159444,20
2025-05-15 13:44:27,snt,amplitude,"snt在1h内振幅达到18.95%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02720000,0.00,18.95,0,0.00000000,0
2025-05-15 13:44:27,snt,volatility,"snt在1d窗口内波动率为40.14%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02720000,40.14,0.00,0,0.00000000,0
2025-05-15 13:44:27,snt,ma_trend,"snt的MA81趋势向上",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00000000,0.00,0.00,81,0.02159444,20
2025-05-15 13:44:27,snt,amplitude,"snt在1h内振幅达到18.95%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02720000,0.00,18.95,0,0.00000000,0
2025-05-15 13:44:27,ssv,volatility,"ssv在1d窗口内波动率为11.39%",2025-05-15 13:15:00,2025-05-15 13:29:59,9.61000000,11.39,0.00,0,0.00000000,0
2025-05-15 13:44:27,sto,volatility,"sto在1d窗口内波动率为10.44%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.12160000,10.44,0.00,0,0.00000000,0
2025-05-15 13:44:27,solv,volatility,"solv在1d窗口内波动率为16.62%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.04197000,16.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,solv,volatility,"solv在1d窗口内波动率为16.62%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.04197000,16.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,sto,volatility,"sto在1d窗口内波动率为10.44%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.12160000,10.44,0.00,0,0.00000000,0
2025-05-15 13:44:27,steem,volatility,"steem在1d窗口内波动率为6.36%",2025-05-15 10:30:00,2025-05-15 10:44:59,0.15740000,6.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,steem,volatility,"steem在1d窗口内波动率为6.36%",2025-05-15 10:30:00,2025-05-15 10:44:59,0.15740000,6.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,stg,volatility,"stg在1d窗口内波动率为3.41%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.19240000,3.41,0.00,0,0.00000000,0
2025-05-15 13:44:27,stg,volatility,"stg在1d窗口内波动率为3.41%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.19240000,3.41,0.00,0,0.00000000,0
2025-05-15 13:44:27,storj,volatility,"storj在1d窗口内波动率为6.40%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.31560000,6.40,0.00,0,0.00000000,0
2025-05-15 13:44:27,stpt,ma_trend,"stpt的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.05190654,20
2025-05-15 13:44:27,storj,volatility,"storj在1d窗口内波动率为6.40%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.31560000,6.40,0.00,0,0.00000000,0
2025-05-15 13:44:27,stpt,volatility,"stpt在1d窗口内波动率为18.68%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.05302000,18.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,stpt,ma_trend,"stpt的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.05190654,20
2025-05-15 13:44:27,stpt,volatility,"stpt在1d窗口内波动率为18.68%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.05302000,18.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,strax,volatility,"strax在1d窗口内波动率为21.13%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.06077000,21.13,0.00,0,0.00000000,0
2025-05-15 13:44:27,strk,volatility,"strk在1d窗口内波动率为9.17%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.17240000,9.17,0.00,0,0.00000000,0
2025-05-15 13:44:27,strk,volatility,"strk在1d窗口内波动率为9.17%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.17240000,9.17,0.00,0,0.00000000,0
2025-05-15 13:44:27,strax,ma_trend,"strax的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.05961259,20
2025-05-15 13:44:27,strax,volatility,"strax在1d窗口内波动率为21.13%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.06077000,21.13,0.00,0,0.00000000,0
2025-05-15 13:44:27,strax,ma_trend,"strax的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.05961259,20
2025-05-15 13:44:27,stx,volatility,"stx在1d窗口内波动率为8.34%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.90500000,8.34,0.00,0,0.00000000,0
2025-05-15 13:44:27,stx,volatility,"stx在1d窗口内波动率为8.34%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.90500000,8.34,0.00,0,0.00000000,0
2025-05-15 13:44:27,sui,volatility,"sui在1d窗口内波动率为5.87%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.25910000,5.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,sui,volatility,"sui在1d窗口内波动率为5.87%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.25910000,5.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,sushi,volatility,"sushi在1d窗口内波动率为10.21%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.80200000,10.21,0.00,0,0.00000000,0
2025-05-15 13:44:27,sushi,volatility,"sushi在1d窗口内波动率为10.21%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.80200000,10.21,0.00,0,0.00000000,0
2025-05-15 13:44:27,syn,volatility,"syn在1d窗口内波动率为28.87%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.27620000,28.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,sxp,ma_trend,"sxp的MA81趋势向上",2025-04-17 17:45:00,2025-04-17 17:59:59,0.00000000,0.00,0.00,81,0.20550494,20
2025-05-15 13:44:27,syn,volatility,"syn在1d窗口内波动率为28.87%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.27620000,28.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,sxp,volatility,"sxp在1d窗口内波动率为15.36%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.21010000,15.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,sxp,ma_trend,"sxp的MA81趋势向上",2025-04-17 17:45:00,2025-04-17 17:59:59,0.00000000,0.00,0.00,81,0.20550494,20
2025-05-15 13:44:27,sxp,volatility,"sxp在1d窗口内波动率为15.36%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.21010000,15.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,sys,ma_trend,"sys的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.03922469,20
2025-05-15 13:44:27,sys,volatility,"sys在1d窗口内波动率为8.16%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.04060000,8.16,0.00,0,0.00000000,0
2025-05-15 13:44:27,sys,ma_trend,"sys的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.03922469,20
2025-05-15 13:44:27,sys,volatility,"sys在1d窗口内波动率为8.16%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.04060000,8.16,0.00,0,0.00000000,0
2025-05-15 13:44:27,t,volatility,"t在1d窗口内波动率为8.05%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01791000,8.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,t,volatility,"t在1d窗口内波动率为8.05%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01791000,8.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,tao,ma_trend,"tao的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,315.79629630,20
2025-05-15 13:44:27,theta,volatility,"theta在1d窗口内波动率为8.13%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.95900000,8.13,0.00,0,0.00000000,0
2025-05-15 13:44:27,theta,volatility,"theta在1d窗口内波动率为8.13%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.95900000,8.13,0.00,0,0.00000000,0
2025-05-15 13:44:27,tao,volatility,"tao在1d窗口内波动率为14.23%",2025-04-21 15:15:00,2025-04-21 15:29:59,322.10000000,14.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,tao,ma_trend,"tao的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,315.79629630,20
2025-05-15 13:44:27,tao,volatility,"tao在1d窗口内波动率为14.23%",2025-04-21 15:15:00,2025-04-21 15:29:59,322.10000000,14.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,the,ma_trend,"the的MA81趋势向上",2025-05-14 16:30:00,2025-05-14 16:44:59,0.00000000,0.00,0.00,81,0.36564444,20
2025-05-15 13:44:27,the,volatility,"the在1d窗口内波动率为12.68%",2025-05-14 16:30:00,2025-05-14 16:44:59,0.39980000,12.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,the,ma_trend,"the的MA81趋势向上",2025-05-14 16:30:00,2025-05-14 16:44:59,0.00000000,0.00,0.00,81,0.36564444,20
2025-05-15 13:44:27,the,volatility,"the在1d窗口内波动率为12.68%",2025-05-14 16:30:00,2025-05-14 16:44:59,0.39980000,12.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,tko,volatility,"tko在1d窗口内波动率为5.72%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.18230000,5.72,0.00,0,0.00000000,0
2025-05-15 13:44:27,tko,volatility,"tko在1d窗口内波动率为5.72%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.18230000,5.72,0.00,0,0.00000000,0
2025-05-15 13:44:27,tia,volatility,"tia在1d窗口内波动率为9.60%",2025-04-25 14:30:00,2025-04-25 14:44:59,2.87200000,9.60,0.00,0,0.00000000,0
2025-05-15 13:44:27,tia,volatility,"tia在1d窗口内波动率为9.60%",2025-04-25 14:30:00,2025-04-25 14:44:59,2.87200000,9.60,0.00,0,0.00000000,0
2025-05-15 13:44:27,trb,volatility,"trb在1d窗口内波动率为9.48%",2025-05-15 13:15:00,2025-05-15 13:29:59,34.14000000,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,trb,volatility,"trb在1d窗口内波动率为9.48%",2025-05-15 13:15:00,2025-05-15 13:29:59,34.14000000,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,tlm,volatility,"tlm在1d窗口内波动率为9.95%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.00431000,9.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,tlm,volatility,"tlm在1d窗口内波动率为9.95%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.00431000,9.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,tnsr,ma_trend,"tnsr的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.15407531,20
2025-05-15 13:44:27,tnsr,volatility,"tnsr在1d窗口内波动率为8.76%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.15790000,8.76,0.00,0,0.00000000,0
2025-05-15 13:44:27,tnsr,ma_trend,"tnsr的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.15407531,20
2025-05-15 13:44:27,tnsr,volatility,"tnsr在1d窗口内波动率为8.76%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.15790000,8.76,0.00,0,0.00000000,0
2025-05-15 13:44:27,troy,amplitude,"troy在1h内振幅达到72.13%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00006900,0.00,72.13,0,0.00000000,0
2025-05-15 13:44:27,troy,volatility,"troy在1d窗口内波动率为132.69%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00006900,132.69,0.00,0,0.00000000,0
2025-05-15 13:44:27,troy,amplitude,"troy在1h内振幅达到72.13%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00006900,0.00,72.13,0,0.00000000,0
2025-05-15 13:44:27,troy,volatility,"troy在1d窗口内波动率为132.69%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00006900,132.69,0.00,0,0.00000000,0
2025-05-15 13:44:27,tru,ma_trend,"tru的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.03429630,20
2025-05-15 13:44:27,trump,volatility,"trump在1d窗口内波动率为13.52%",2025-04-25 14:30:00,2025-04-25 14:44:59,12.43000000,13.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,trump,volatility,"trump在1d窗口内波动率为13.52%",2025-04-25 14:30:00,2025-04-25 14:44:59,12.43000000,13.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,tru,volatility,"tru在1d窗口内波动率为10.51%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.03510000,10.51,0.00,0,0.00000000,0
2025-05-15 13:44:27,tru,ma_trend,"tru的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.03429630,20
2025-05-15 13:44:27,tru,volatility,"tru在1d窗口内波动率为10.51%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.03510000,10.51,0.00,0,0.00000000,0
2025-05-15 13:44:27,tst,volatility,"tst在1d窗口内波动率为9.88%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.06770000,9.88,0.00,0,0.00000000,0
2025-05-15 13:44:27,tst,volatility,"tst在1d窗口内波动率为9.88%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.06770000,9.88,0.00,0,0.00000000,0
2025-05-15 13:44:27,turbo,volatility,"turbo在1d窗口内波动率为11.32%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00562400,11.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,turbo,volatility,"turbo在1d窗口内波动率为11.32%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00562400,11.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,tut,volatility,"tut在1d窗口内波动率为14.26%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03014000,14.26,0.00,0,0.00000000,0
2025-05-15 13:44:27,tut,volatility,"tut在1d窗口内波动率为14.26%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03014000,14.26,0.00,0,0.00000000,0
2025-05-15 13:44:27,twt,volatility,"twt在1d窗口内波动率为7.09%",2025-05-15 10:30:00,2025-05-15 10:44:59,0.86060000,7.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,twt,volatility,"twt在1d窗口内波动率为7.09%",2025-05-15 10:30:00,2025-05-15 10:44:59,0.86060000,7.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,uma,volatility,"uma在1d窗口内波动率为5.25%",2025-04-21 15:15:00,2025-04-21 15:29:59,1.13000000,5.25,0.00,0,0.00000000,0
2025-05-15 13:44:27,uma,volatility,"uma在1d窗口内波动率为5.25%",2025-04-21 15:15:00,2025-04-21 15:29:59,1.13000000,5.25,0.00,0,0.00000000,0
2025-05-15 13:44:27,uni,volatility,"uni在1d窗口内波动率为4.85%",2025-04-21 15:15:00,2025-04-21 15:29:59,5.45200000,4.85,0.00,0,0.00000000,0
2025-05-15 13:44:27,uni,volatility,"uni在1d窗口内波动率为4.85%",2025-04-21 15:15:00,2025-04-21 15:29:59,5.45200000,4.85,0.00,0,0.00000000,0
2025-05-15 13:44:27,usual,volatility,"usual在1d窗口内波动率为11.91%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.14060000,11.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,usual,volatility,"usual在1d窗口内波动率为11.91%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.14060000,11.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,utk,volatility,"utk在1d窗口内波动率为7.62%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03637000,7.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,utk,volatility,"utk在1d窗口内波动率为7.62%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03637000,7.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,vana,volatility,"vana在1d窗口内波动率为8.78%",2025-05-15 13:15:00,2025-05-15 13:29:59,6.29700000,8.78,0.00,0,0.00000000,0
2025-05-15 13:44:27,vana,volatility,"vana在1d窗口内波动率为8.78%",2025-05-15 13:15:00,2025-05-15 13:29:59,6.29700000,8.78,0.00,0,0.00000000,0
2025-05-15 13:44:27,velodrome,volatility,"velodrome在1d窗口内波动率为8.91%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.05300000,8.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,velodrome,volatility,"velodrome在1d窗口内波动率为8.91%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.05300000,8.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,vib,amplitude,"vib在1h内振幅达到354.44%",2025-05-02 10:45:00,2025-05-02 10:59:59,0.00223000,0.00,354.44,0,0.00000000,0
2025-05-15 13:44:27,vet,volatility,"vet在1d窗口内波动率为7.84%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.02973000,7.84,0.00,0,0.00000000,0
2025-05-15 13:44:27,vet,volatility,"vet在1d窗口内波动率为7.84%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.02973000,7.84,0.00,0,0.00000000,0
2025-05-15 13:44:27,vib,volatility,"vib在1d窗口内波动率为171.89%",2025-05-02 10:45:00,2025-05-02 10:59:59,0.00223000,171.89,0.00,0,0.00000000,0
2025-05-15 13:44:27,vib,amplitude,"vib在1h内振幅达到354.44%",2025-05-02 10:45:00,2025-05-02 10:59:59,0.00223000,0.00,354.44,0,0.00000000,0
2025-05-15 13:44:27,vib,volatility,"vib在1d窗口内波动率为171.89%",2025-05-02 10:45:00,2025-05-02 10:59:59,0.00223000,171.89,0.00,0,0.00000000,0
2025-05-15 13:44:27,vidt,amplitude,"vidt在1h内振幅达到42.86%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00115000,0.00,42.86,0,0.00000000,0
2025-05-15 13:44:27,vic,volatility,"vic在1d窗口内波动率为7.87%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.25820000,7.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,vic,volatility,"vic在1d窗口内波动率为7.87%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.25820000,7.87,0.00,0,0.00000000,0
2025-05-15 13:44:27,vidt,volatility,"vidt在1d窗口内波动率为71.09%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00115000,71.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,vidt,amplitude,"vidt在1h内振幅达到42.86%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00115000,0.00,42.86,0,0.00000000,0
2025-05-15 13:44:27,vidt,volatility,"vidt在1d窗口内波动率为71.09%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.00115000,71.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,virtual,volatility,"virtual在1d窗口内波动率为8.02%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.58770000,8.02,0.00,0,0.00000000,0
2025-05-15 13:44:27,virtual,volatility,"virtual在1d窗口内波动率为8.02%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.58770000,8.02,0.00,0,0.00000000,0
2025-05-15 13:44:27,vtho,volatility,"vtho在1d窗口内波动率为8.02%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00269200,8.02,0.00,0,0.00000000,0
2025-05-15 13:44:27,vtho,volatility,"vtho在1d窗口内波动率为8.02%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00269200,8.02,0.00,0,0.00000000,0
2025-05-15 13:44:27,wbeth,volatility,"wbeth在1d窗口内波动率为3.10%",2025-04-20 21:30:00,2025-04-20 21:44:59,1686.02000000,3.10,0.00,0,0.00000000,0
2025-05-15 13:44:27,w,ma_trend,"w的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.07665432,20
2025-05-15 13:44:27,wbeth,volatility,"wbeth在1d窗口内波动率为3.10%",2025-04-20 21:30:00,2025-04-20 21:44:59,1686.02000000,3.10,0.00,0,0.00000000,0
2025-05-15 13:44:27,wct,volatility,"wct在1d窗口内波动率为19.46%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.47970000,19.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,wct,volatility,"wct在1d窗口内波动率为19.46%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.47970000,19.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,w,volatility,"w在1d窗口内波动率为9.86%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.07780000,9.86,0.00,0,0.00000000,0
2025-05-15 13:44:27,w,ma_trend,"w的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.07665432,20
2025-05-15 13:44:27,w,volatility,"w在1d窗口内波动率为9.86%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.07780000,9.86,0.00,0,0.00000000,0
2025-05-15 13:44:27,win,volatility,"win在1d窗口内波动率为5.24%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00006239,5.24,0.00,0,0.00000000,0
2025-05-15 13:44:27,win,volatility,"win在1d窗口内波动率为5.24%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00006239,5.24,0.00,0,0.00000000,0
2025-05-15 13:44:27,wif,volatility,"wif在1d窗口内波动率为15.46%",2025-05-15 13:15:00,2025-05-15 13:29:59,1.12200000,15.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,wif,volatility,"wif在1d窗口内波动率为15.46%",2025-05-15 13:15:00,2025-05-15 13:29:59,1.12200000,15.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,xai,volatility,"xai在1d窗口内波动率为10.45%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.08830000,10.45,0.00,0,0.00000000,0
2025-05-15 13:44:27,xai,volatility,"xai在1d窗口内波动率为10.45%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.08830000,10.45,0.00,0,0.00000000,0
2025-05-15 13:44:27,wing,volatility,"wing在1d窗口内波动率为32.49%",2025-04-21 15:15:00,2025-04-21 15:29:59,1.33100000,32.49,0.00,0,0.00000000,0
2025-05-15 13:44:27,wing,volatility,"wing在1d窗口内波动率为32.49%",2025-04-21 15:15:00,2025-04-21 15:29:59,1.33100000,32.49,0.00,0,0.00000000,0
2025-05-15 13:44:27,xrp,volatility,"xrp在1d窗口内波动率为6.23%",2025-05-15 13:15:00,2025-05-15 13:29:59,2.51670000,6.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,xrp,volatility,"xrp在1d窗口内波动率为6.23%",2025-05-15 13:15:00,2025-05-15 13:29:59,2.51670000,6.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,xlm,volatility,"xlm在1d窗口内波动率为4.24%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.25630000,4.24,0.00,0,0.00000000,0
2025-05-15 13:44:27,xec,ma_trend,"xec的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.00002045,20
2025-05-15 13:44:27,xlm,volatility,"xlm在1d窗口内波动率为4.24%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.25630000,4.24,0.00,0,0.00000000,0
2025-05-15 13:44:27,xec,volatility,"xec在1d窗口内波动率为4.10%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00002089,4.10,0.00,0,0.00000000,0
2025-05-15 13:44:27,xec,ma_trend,"xec的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.00002045,20
2025-05-15 13:44:27,xec,volatility,"xec在1d窗口内波动率为4.10%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00002089,4.10,0.00,0,0.00000000,0
2025-05-15 13:44:27,xno,volatility,"xno在1d窗口内波动率为6.79%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.95500000,6.79,0.00,0,0.00000000,0
2025-05-15 13:44:27,xno,volatility,"xno在1d窗口内波动率为6.79%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.95500000,6.79,0.00,0,0.00000000,0
2025-05-15 13:44:27,xvs,ma_trend,"xvs的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,5.04913580,20
2025-05-15 13:44:27,xvg,volatility,"xvg在1d窗口内波动率为17.95%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00715300,17.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,xvg,volatility,"xvg在1d窗口内波动率为17.95%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00715300,17.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,xvs,volatility,"xvs在1d窗口内波动率为4.32%",2025-04-21 15:15:00,2025-04-21 15:29:59,5.15000000,4.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,xvs,ma_trend,"xvs的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,5.04913580,20
2025-05-15 13:44:27,xvs,volatility,"xvs在1d窗口内波动率为4.32%",2025-04-21 15:15:00,2025-04-21 15:29:59,5.15000000,4.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,yfi,volatility,"yfi在1d窗口内波动率为3.28%",2025-04-20 21:30:00,2025-04-20 21:44:59,4563.00000000,3.28,0.00,0,0.00000000,0
2025-05-15 13:44:27,yfi,volatility,"yfi在1d窗口内波动率为3.28%",2025-04-20 21:30:00,2025-04-20 21:44:59,4563.00000000,3.28,0.00,0,0.00000000,0
2025-05-15 13:44:27,ygg,volatility,"ygg在1d窗口内波动率为10.81%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22940000,10.81,0.00,0,0.00000000,0
2025-05-15 13:44:27,ygg,volatility,"ygg在1d窗口内波动率为10.81%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22940000,10.81,0.00,0,0.00000000,0
2025-05-15 13:44:27,zen,volatility,"zen在1d窗口内波动率为9.11%",2025-05-15 13:15:00,2025-05-15 13:29:59,10.06000000,9.11,0.00,0,0.00000000,0
2025-05-15 13:44:27,zen,volatility,"zen在1d窗口内波动率为9.11%",2025-05-15 13:15:00,2025-05-15 13:29:59,10.06000000,9.11,0.00,0,0.00000000,0
2025-05-15 13:44:27,zk,volatility,"zk在1d窗口内波动率为8.80%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.07130000,8.80,0.00,0,0.00000000,0
